Packet No.,Sending Delay (ms)
9132.0,0.23291015625
9133.0,0.3623046875
9134.0,0.4892578125
9135.0,0.0
9136.0,0.0
9137.0,0.0
9138.0,0.0
9139.0,0.0
9140.0,0.0
9141.0,0.08251953125
9142.0,0.2841796875
9143.0,0.41796875
9144.0,0.0
9145.0,0.0
9146.0,0.0
9147.0,0.0
9148.0,0.0
9149.0,0.0
9150.0,0.0
9151.0,0.07958984375
9152.0,0.2216796875
9153.0,0.0
9154.0,0.0
9155.0,0.0
9156.0,0.0
9157.0,0.0
9158.0,0.0
9159.0,0.0
9160.0,0.0
9161.0,0.0
9162.0,0.0
9163.0,0.0
9164.0,0.0
9165.0,0.0
9166.0,0.0
9167.0,0.0
9168.0,0.0
9169.0,0.18994140625
9170.0,0.373046875
9171.0,0.0
9172.0,0.0
9173.0,0.0
9174.0,0.0
9175.0,0.0
9176.0,0.0
9177.0,0.0
9178.0,0.0
9179.0,0.02392578125
9180.0,0.0
9181.0,0.0
9182.0,0.0
9183.0,0.0
9184.0,0.0
9185.0,0.0
9186.0,0.0
9187.0,0.1015625
9188.0,0.23779296875
9189.0,0.0
9190.0,0.0
9191.0,0.0
9192.0,0.0
9193.0,0.0
9194.0,0.0068359375
9195.0,0.14111328125
9196.0,0.2490234375
9197.0,0.4189453125
9198.0,0.0
9199.0,0.0
9200.0,0.0
9201.0,0.0
9202.0,0.0
9203.0,0.0
9204.0,0.0
9205.0,0.2978515625
9206.0,0.5107421875
9207.0,0.0
9208.0,0.0
9209.0,0.0
9210.0,0.0
9211.0,0.140625
9212.0,0.423828125
9213.0,0.8310546875
9214.0,1.24267578125
9215.0,18.83984375
9216.0,0.0
9217.0,0.0
9218.0,0.0
9219.0,0.2607421875
9220.0,0.62451171875
9221.0,0.896484375
9222.0,1.1708984375
9223.0,1.55078125
9224.0,18.71875
9225.0,0.0
9226.0,0.0
9227.0,0.0
9228.0,0.00048828125
9229.0,0.4951171875
9230.0,0.84130859375
9231.0,1.16748046875
9232.0,1.7412109375
9233.0,18.3544921875
9234.0,0.0
9235.0,0.0
9236.0,0.0
9237.0,0.0
9238.0,0.0
9239.0,0.0
9240.0,0.0
9241.0,0.0
9242.0,0.0
9243.0,0.0
9244.0,0.0
9245.0,0.0
9246.0,0.0
9247.0,0.0
9248.0,0.0
9249.0,0.0
9250.0,0.0
9251.0,0.0
9252.0,0.0
9253.0,0.2080078125
9254.0,0.337890625
9255.0,0.44189453125
9256.0,0.53369140625
9257.0,0.83837890625
9258.0,1.0390625
9259.0,1.1064453125
9260.0,1.23291015625
9261.0,1.32958984375
9262.0,1.4150390625
9263.0,1.70068359375
9264.0,1.77392578125
9265.0,1.8974609375
9266.0,1.9580078125
9267.0,2.2880859375
9268.0,2.353515625
9269.0,2.41796875
9270.0,2.4716796875
9271.0,2.63623046875
9272.0,2.72119140625
9273.0,2.80078125
9274.0,2.888671875
9275.0,2.966796875
9276.0,3.27197265625
9277.0,3.345703125
9278.0,3.435546875
9279.0,3.52490234375
9280.0,3.64697265625
9281.0,4.06298828125
9282.0,4.33935546875
9283.0,4.49853515625
9284.0,4.64697265625
9285.0,4.9521484375
9286.0,5.08984375
9287.0,5.248046875
9288.0,5.392578125
9289.0,5.7099609375
9290.0,0.0
9291.0,0.0
9292.0,0.0
9293.0,0.076171875
9294.0,0.34130859375
9295.0,0.64501953125
9296.0,1.125
9297.0,1.39404296875
9298.0,1.64697265625
9299.0,0.0
9300.0,0.0
9301.0,0.0
9302.0,0.24853515625
9303.0,0.6455078125
9304.0,0.87451171875
9305.0,1.08984375
9306.0,1.39599609375
9307.0,1.57470703125
9308.0,0.0
9309.0,0.0
9310.0,0.0
9311.0,0.0
9312.0,0.0
9313.0,0.0
9314.0,0.0
9315.0,0.0
9316.0,0.13525390625
9317.0,0.0
9318.0,0.0
9319.0,0.0
9320.0,0.0
9321.0,0.0
9322.0,0.0
9323.0,0.0
9324.0,0.08447265625
9325.0,0.2197265625
9326.0,0.0
9327.0,0.0
9328.0,0.0
9329.0,0.0
9330.0,0.0
9331.0,0.00048828125
9332.0,0.19482421875
9333.0,0.3486328125
9334.0,0.53564453125
9335.0,0.0
9336.0,0.0
9337.0,0.0
9338.0,0.0
9339.0,0.0
9340.0,0.0
9341.0,0.0
9342.0,0.05859375
9343.0,0.2197265625
9344.0,0.0
9345.0,0.0
9346.0,0.0
9347.0,0.0
9348.0,0.0
9349.0,0.0
9350.0,0.0
9351.0,0.0234375
9352.0,0.14013671875
9353.0,0.0
9354.0,0.0
9355.0,0.0
9356.0,0.0
9357.0,0.0
9358.0,0.0
9359.0,0.0
9360.0,0.03759765625
9361.0,0.130859375
9362.0,0.0
9363.0,0.0
9364.0,0.0
9365.0,0.0
9366.0,0.0
9367.0,0.25439453125
9368.0,0.5048828125
9369.0,0.693359375
9370.0,1.04150390625
9371.0,0.0
9372.0,0.0
9373.0,0.0
9374.0,0.0
9375.0,0.0
9376.0,0.23388671875
9377.0,0.39990234375
9378.0,0.57568359375
9379.0,0.734375
9380.0,0.0
9381.0,0.0
9382.0,0.0
9383.0,0.0
9384.0,0.0
9385.0,0.04345703125
9386.0,0.28466796875
9387.0,0.47802734375
9388.0,0.77734375
9389.0,0.0
9390.0,0.0
9391.0,0.0
9392.0,0.0
9393.0,0.0
9394.0,0.0
9395.0,0.0
9396.0,0.181640625
9397.0,0.34228515625
9398.0,0.0
9399.0,0.0
9400.0,0.0
9401.0,0.0
9402.0,0.0
9403.0,0.0
9404.0,0.0
9405.0,0.10986328125
9406.0,0.30908203125
9407.0,0.0
9408.0,0.0
9409.0,0.0
9410.0,0.0
9411.0,0.0
9412.0,0.0
9413.0,0.0
9414.0,0.04248046875
9415.0,0.16552734375
9416.0,0.0
9417.0,0.0
9418.0,0.0
9419.0,0.0
9420.0,0.0
9421.0,0.0
9422.0,0.0
9423.0,0.1435546875
9424.0,0.310546875
9425.0,0.4638671875
9426.0,0.59228515625
9427.0,0.96728515625
9428.0,1.0791015625
9429.0,1.18603515625
9430.0,1.30419921875
9431.0,1.52685546875
9432.0,1.77197265625
9433.0,1.8798828125
9434.0,1.9970703125
9435.0,2.328125
9436.0,2.50927734375
9437.0,2.779296875
9438.0,3.06884765625
9439.0,3.2333984375
9440.0,3.34033203125
9441.0,3.57861328125
9442.0,3.8310546875
9443.0,3.951171875
9444.0,4.06298828125
9445.0,4.31005859375
9446.0,4.6533203125
9447.0,4.85693359375
9448.0,5.009765625
9449.0,5.15380859375
9450.0,5.6083984375
9451.0,5.81591796875
9452.0,5.9912109375
9453.0,6.162109375
9454.0,6.5
9455.0,6.70556640625
9456.0,7.07177734375
9457.0,7.396484375
9458.0,7.59912109375
9459.0,7.77197265625
9460.0,7.94921875
9461.0,8.3740234375
9462.0,8.51611328125
9463.0,8.7314453125
9464.0,8.90771484375
9465.0,0.0
9466.0,0.0
9467.0,0.0
9468.0,0.50537109375
9469.0,0.87353515625
9470.0,1.1953125
9471.0,1.75634765625
9472.0,2.10791015625
9473.0,2.44970703125
9474.0,0.0
9475.0,0.0
9476.0,0.0
9477.0,0.404296875
9478.0,0.64599609375
9479.0,0.8720703125
9480.0,1.13818359375
9481.0,1.41796875
9482.0,1.63525390625
9483.0,0.0
9484.0,0.0
9485.0,0.0
9486.0,0.0
9487.0,0.0
9488.0,0.0
9489.0,0.0
9490.0,0.0
9491.0,0.0
9492.0,0.0
9493.0,0.0
9494.0,0.0
9495.0,0.0
9496.0,0.0
9497.0,0.0
9498.0,0.0
9499.0,0.0
9500.0,0.173828125
9501.0,0.0
9502.0,0.0
9503.0,0.0
9504.0,0.0
9505.0,0.0
9506.0,0.1005859375
9507.0,0.251953125
9508.0,0.40185546875
9509.0,0.5546875
9510.0,0.0
9511.0,0.0
9512.0,0.0
9513.0,0.0
9514.0,0.0
9515.0,0.0
9516.0,0.0
9517.0,0.0
9518.0,0.0908203125
9519.0,0.0
9520.0,0.0
9521.0,0.0
9522.0,0.0
9523.0,0.0
9524.0,0.0
9525.0,0.0
9526.0,0.0
9527.0,0.14208984375
9528.0,0.0
9529.0,0.0
9530.0,0.0
9531.0,0.0
9532.0,0.0
9533.0,0.0
9534.0,0.0
9535.0,0.22607421875
9536.0,0.34228515625
9537.0,0.0
9538.0,0.0
9539.0,0.0
9540.0,0.0
9541.0,0.0
9542.0,0.0
9543.0,0.0
9544.0,0.0791015625
9545.0,0.326171875
9546.0,0.0
9547.0,0.0
9548.0,0.0
9549.0,0.0
9550.0,0.0
9551.0,0.0
9552.0,0.0
9553.0,0.064453125
9554.0,0.1591796875
9555.0,0.0
9556.0,0.0
9557.0,0.0
9558.0,0.0
9559.0,0.0
9560.0,0.0
9561.0,0.0
9562.0,0.0
9563.0,0.0
9564.0,0.0
9565.0,0.0
9566.0,0.0
9567.0,0.0
9568.0,0.0
9569.0,0.0
9570.0,0.0
9571.0,0.05419921875
9572.0,0.17041015625
9573.0,0.0
9574.0,0.0
9575.0,0.0
9576.0,0.0
9577.0,0.0
9578.0,0.0
9579.0,0.0
9580.0,0.0
9581.0,0.18408203125
9582.0,0.0
9583.0,0.0
9584.0,0.0
9585.0,0.0
9586.0,0.0
9587.0,0.0
9588.0,0.080078125
9589.0,0.18896484375
9590.0,0.31396484375
9591.0,0.0
9592.0,0.0
9593.0,0.0
9594.0,0.0
9595.0,0.0
9596.0,0.0
9597.0,0.0
9598.0,0.0
9599.0,0.06396484375
9600.0,0.189453125
9601.0,0.29345703125
9602.0,0.4658203125
9603.0,0.6787109375
9604.0,0.74462890625
9605.0,0.80517578125
9606.0,0.87158203125
9607.0,1.033203125
9608.0,1.24169921875
9609.0,1.31005859375
9610.0,1.3779296875
9611.0,1.43408203125
9612.0,1.5927734375
9613.0,1.79150390625
9614.0,1.8505859375
9615.0,1.9130859375
9616.0,2.05029296875
9617.0,2.126953125
9618.0,2.32958984375
9619.0,2.3876953125
9620.0,2.52099609375
9621.0,2.580078125
9622.0,2.65771484375
9623.0,2.8505859375
9624.0,2.95068359375
9625.0,3.1044921875
9626.0,3.1689453125
9627.0,3.2578125
9628.0,3.62744140625
9629.0,3.8857421875
9630.0,4.12451171875
9631.0,4.6396484375
9632.0,4.76904296875
9633.0,4.89599609375
9634.0,5.013671875
9635.0,5.44482421875
9636.0,5.77783203125
9637.0,5.94189453125
9638.0,6.2001953125
9639.0,6.28955078125
9640.0,0.0
9641.0,0.0
9642.0,0.0
9643.0,0.0
9644.0,0.49658203125
9645.0,0.77392578125
9646.0,1.09375
9647.0,1.720703125
9648.0,1.99609375
9649.0,0.0
9650.0,0.0
9651.0,0.0
9652.0,0.0
9653.0,0.29296875
9654.0,0.6171875
9655.0,1.13818359375
9656.0,1.55517578125
9657.0,1.796875
9658.0,0.0
9659.0,0.0
9660.0,0.0
9661.0,0.0
9662.0,0.0
9663.0,0.0
9664.0,0.18017578125
9665.0,0.3447265625
9666.0,0.5048828125
9667.0,0.0
9668.0,0.0
9669.0,0.0
9670.0,0.0
9671.0,0.0
9672.0,0.07861328125
9673.0,0.2607421875
9674.0,0.54833984375
9675.0,0.720703125
9676.0,0.0
9677.0,0.0
9678.0,0.0
9679.0,0.0
9680.0,0.0
9681.0,0.0
9682.0,0.0
9683.0,0.0
9684.0,0.15673828125
9685.0,0.0
9686.0,0.0
9687.0,0.0
9688.0,0.0
9689.0,0.0
9690.0,0.0
9691.0,0.0
9692.0,0.0
9693.0,0.083984375
9694.0,0.0
9695.0,0.0
9696.0,0.0
9697.0,0.0
9698.0,0.0
9699.0,0.0
9700.0,0.0
9701.0,0.0322265625
9702.0,0.36474609375
9703.0,0.0
9704.0,0.0
9705.0,0.0
9706.0,0.0
9707.0,0.0
9708.0,0.11376953125
9709.0,0.27392578125
9710.0,0.431640625
9711.0,0.61083984375
9712.0,0.0
9713.0,0.0
9714.0,0.0
9715.0,0.0
9716.0,0.0
9717.0,0.0
9718.0,0.0
9719.0,0.103515625
9720.0,0.259765625
9721.0,0.0
9722.0,0.0
9723.0,0.0
9724.0,0.0
9725.0,0.0
9726.0,0.0
9727.0,0.076171875
9728.0,0.26318359375
9729.0,0.43798828125
9730.0,0.0
9731.0,0.0
9732.0,0.0
9733.0,0.0
9734.0,0.0
9735.0,0.0
9736.0,0.0
9737.0,0.0517578125
9738.0,0.19384765625
9739.0,0.0
9740.0,0.0
9741.0,0.0
9742.0,0.0
9743.0,0.0
9744.0,0.2001953125
9745.0,0.49658203125
9746.0,0.74609375
9747.0,0.912109375
9748.0,0.0
9749.0,0.0
9750.0,0.0
9751.0,0.0
9752.0,0.0
9753.0,0.0
9754.0,0.0
9755.0,0.07177734375
9756.0,0.1904296875
9757.0,0.0
9758.0,0.0
9759.0,0.0
9760.0,0.0
9761.0,0.0
9762.0,0.0
9763.0,0.0
9764.0,0.08837890625
9765.0,0.2099609375
9766.0,0.0
9767.0,0.0
9768.0,0.0
9769.0,0.0
9770.0,0.0
9771.0,0.0
9772.0,0.0
9773.0,0.06201171875
9774.0,0.16650390625
9775.0,0.265625
9776.0,0.35595703125
9777.0,0.6689453125
9778.0,0.7470703125
9779.0,0.81201171875
9780.0,0.88232421875
9781.0,0.94775390625
9782.0,1.283203125
9783.0,1.35693359375
9784.0,1.43017578125
9785.0,1.494140625
9786.0,1.56005859375
9787.0,1.88134765625
9788.0,1.97705078125
9789.0,2.04443359375
9790.0,2.111328125
9791.0,2.35693359375
9792.0,2.43115234375
9793.0,2.49462890625
9794.0,2.56201171875
9795.0,2.7001953125
9796.0,2.97900390625
9797.0,3.05712890625
9798.0,3.1279296875
9799.0,3.1904296875
9800.0,3.35107421875
9801.0,3.67822265625
9802.0,3.97265625
9803.0,4.27294921875
9804.0,4.642578125
9805.0,4.7861328125
9806.0,5.0439453125
9807.0,5.39990234375
9808.0,5.51904296875
9809.0,5.82421875
9810.0,6.314453125
9811.0,6.5419921875
9812.0,6.80810546875
9813.0,7.2431640625
9814.0,7.55322265625
9815.0,0.0
9816.0,0.0
9817.0,0.50244140625
9818.0,1.30029296875
9819.0,1.9169921875
9820.0,2.7958984375
9821.0,3.46142578125
9822.0,4.31396484375
9823.0,4.95166015625
9824.0,0.0
9825.0,0.0380859375
9826.0,0.91455078125
9827.0,1.64111328125
9828.0,2.46923828125
9829.0,2.986328125
9830.0,3.4951171875
9831.0,3.8466796875
9832.0,4.2939453125
9833.0,0.0
9834.0,0.0
9835.0,0.0
9836.0,0.2451171875
9837.0,0.74169921875
9838.0,1.07763671875
9839.0,1.40087890625
9840.0,1.78857421875
9841.0,2.123046875
9842.0,0.0
9843.0,0.0
9844.0,0.0
9845.0,0.0
9846.0,0.20556640625
9847.0,0.59521484375
9848.0,0.892578125
9849.0,1.19775390625
9850.0,1.61474609375
9851.0,0.0
9852.0,0.0
9853.0,0.0
9854.0,0.0
9855.0,0.0
9856.0,0.0
9857.0,0.0
9858.0,0.0986328125
9859.0,0.22314453125
9860.0,0.0
9861.0,0.0
9862.0,0.0
9863.0,0.0
9864.0,0.0
9865.0,0.0
9866.0,0.02783203125
9867.0,0.15478515625
9868.0,0.32958984375
9869.0,0.0
9870.0,0.0
9871.0,0.0
9872.0,0.0
9873.0,0.0
9874.0,0.0
9875.0,0.11328125
9876.0,0.28271484375
9877.0,0.44287109375
9878.0,0.0
9879.0,0.0
9880.0,0.0
9881.0,0.0
9882.0,0.0
9883.0,0.1767578125
9884.0,0.33984375
9885.0,0.62890625
9886.0,0.78271484375
9887.0,0.0
9888.0,0.0
9889.0,0.0
9890.0,0.0
9891.0,0.0
9892.0,0.0
9893.0,0.27783203125
9894.0,0.43701171875
9895.0,0.5986328125
9896.0,0.0
9897.0,0.0
9898.0,0.0
9899.0,0.0
9900.0,0.0
9901.0,0.0
9902.0,0.0
9903.0,0.0888671875
9904.0,0.23388671875
9905.0,0.0
9906.0,0.0
9907.0,0.0
9908.0,0.0
9909.0,0.0
9910.0,0.095703125
9911.0,0.25927734375
9912.0,0.4140625
9913.0,0.595703125
9914.0,0.0
9915.0,0.0
9916.0,0.0
9917.0,0.0
9918.0,0.0
9919.0,0.0
9920.0,0.0
9921.0,0.0
9922.0,0.0
9923.0,0.0
9924.0,0.0
9925.0,0.0
9926.0,0.0
9927.0,0.0
9928.0,0.0
9929.0,0.0
9930.0,0.0
9931.0,0.0
9932.0,0.0
9933.0,0.0
9934.0,0.0
9935.0,0.0
9936.0,0.0
9937.0,0.0
9938.0,0.0
9939.0,0.0302734375
9940.0,0.19580078125
9941.0,0.0
9942.0,0.0
9943.0,0.0
9944.0,0.0
9945.0,0.0
9946.0,0.0
9947.0,0.0
9948.0,0.0
9949.0,0.0
9950.0,0.03955078125
9951.0,0.12548828125
9952.0,0.4072265625
9953.0,0.46484375
9954.0,0.5302734375
9955.0,0.5849609375
9956.0,0.64501953125
9957.0,0.958984375
9958.0,1.02978515625
9959.0,1.08984375
9960.0,1.1552734375
9961.0,1.23193359375
9962.0,1.52294921875
9963.0,1.5947265625
9964.0,1.66455078125
9965.0,1.73095703125
9966.0,1.91796875
9967.0,2.18798828125
9968.0,2.25390625
9969.0,2.31103515625
9970.0,2.451171875
9971.0,2.53564453125
9972.0,2.61474609375
9973.0,2.70068359375
9974.0,2.92724609375
9975.0,3.0712890625
9976.0,3.14208984375
9977.0,3.2138671875
9978.0,3.4404296875
9979.0,3.93896484375
9980.0,4.16015625
9981.0,4.470703125
9982.0,4.876953125
9983.0,5.2060546875
9984.0,5.33544921875
9985.0,5.6650390625
9986.0,5.79296875
9987.0,5.91259765625
9988.0,6.126953125
9989.0,0.0
9990.0,0.0
9991.0,0.0
9992.0,0.1044921875
9993.0,0.357421875
9994.0,0.625
9995.0,1.171875
9996.0,1.4296875
9997.0,1.68798828125
9998.0,0.0
9999.0,0.0
10000.0,0.0
10001.0,0.0
10002.0,0.0
10003.0,0.0
10004.0,0.22021484375
10005.0,0.3525390625
10006.0,0.4833984375
10007.0,0.0
10008.0,0.0
10009.0,0.0
10010.0,0.0
10011.0,0.0
10012.0,0.0
10013.0,0.0830078125
10014.0,0.2373046875
10015.0,0.37646484375
10016.0,0.0
10017.0,0.0
10018.0,0.0
10019.0,0.0
10020.0,0.0
10021.0,0.0
10022.0,0.0
10023.0,0.0
10024.0,0.1845703125
10025.0,0.0
10026.0,0.0
10027.0,0.0
10028.0,0.0
10029.0,0.0
10030.0,0.0
10031.0,0.0
10032.0,0.0
10033.0,0.0
10034.0,0.0
10035.0,0.0
10036.0,0.0
10037.0,0.0
10038.0,0.0
10039.0,0.0
10040.0,0.08349609375
10041.0,0.18701171875
10042.0,0.2900390625
10043.0,0.0
10044.0,0.0
10045.0,0.0
10046.0,0.0
10047.0,0.0
10048.0,0.0
10049.0,0.0
10050.0,0.0703125
10051.0,0.2275390625
10052.0,0.0
10053.0,0.0
10054.0,0.0
10055.0,0.0
10056.0,0.0
10057.0,0.0
10058.0,0.0
10059.0,0.11376953125
10060.0,0.30078125
10061.0,0.0
10062.0,0.0
10063.0,0.0
10064.0,0.0
10065.0,0.0
10066.0,0.0
10067.0,0.0
10068.0,0.00390625
10069.0,0.12109375
10070.0,0.0
10071.0,0.0
10072.0,0.0
10073.0,0.0
10074.0,0.0
10075.0,0.0
10076.0,0.0
10077.0,0.0
10078.0,0.041015625
10079.0,0.0
10080.0,0.0
10081.0,0.0
10082.0,0.0
10083.0,0.0
10084.0,0.0
10085.0,0.0
10086.0,0.0
10087.0,0.07373046875
10088.0,0.0
10089.0,0.0
10090.0,0.0
10091.0,0.0
10092.0,0.0
10093.0,0.1328125
10094.0,0.2919921875
10095.0,0.45703125
10096.0,0.6357421875
10097.0,0.0
10098.0,0.0
10099.0,0.0
10100.0,0.0
10101.0,0.0
10102.0,0.0
10103.0,0.11181640625
10104.0,0.25341796875
10105.0,0.39794921875
10106.0,0.0
10107.0,0.0
10108.0,0.0
10109.0,0.0
10110.0,0.0
10111.0,0.0
10112.0,0.0
10113.0,0.0
10114.0,0.08349609375
10115.0,0.0
10116.0,0.0
10117.0,0.0
10118.0,0.0
10119.0,0.0
10120.0,0.0
10121.0,0.01611328125
10122.0,0.1728515625
10123.0,0.29296875
10124.0,0.552734375
10125.0,0.662109375
10126.0,0.85107421875
10127.0,0.93798828125
10128.0,1.14892578125
10129.0,1.2314453125
10130.0,1.31201171875
10131.0,1.4912109375
10132.0,1.583984375
10133.0,1.81640625
10134.0,1.89306640625
10135.0,1.9658203125
10136.0,2.158203125
10137.0,2.24365234375
10138.0,2.34912109375
10139.0,2.6279296875
10140.0,2.81005859375
10141.0,2.88916015625
10142.0,2.97216796875
10143.0,3.19287109375
10144.0,3.37548828125
10145.0,3.4560546875
10146.0,3.537109375
10147.0,3.62890625
10148.0,3.89208984375
10149.0,4.1650390625
10150.0,4.27978515625
10151.0,4.4501953125
10152.0,4.71240234375
10153.0,4.86376953125
10154.0,4.98828125
10155.0,5.23779296875
10156.0,5.49609375
10157.0,5.6494140625
10158.0,5.77197265625
10159.0,5.85791015625
10160.0,6.16015625
10161.0,6.31689453125
10162.0,6.45703125
10163.0,0.0
10164.0,0.0
10165.0,0.0
10166.0,0.72509765625
10167.0,1.00634765625
10168.0,1.31494140625
10169.0,2.1005859375
10170.0,2.3857421875
10171.0,2.658203125
10172.0,0.0
10173.0,0.0
10174.0,0.501953125
10175.0,1.28515625
10176.0,1.93798828125
10177.0,2.7138671875
10178.0,3.333984375
10179.0,3.81982421875
10180.0,4.19091796875
10181.0,0.0
10182.0,0.0
10183.0,0.0
10184.0,0.36865234375
10185.0,0.8037109375
10186.0,1.1728515625
10187.0,1.4853515625
10188.0,1.8515625
10189.0,2.2783203125
10190.0,0.0
10191.0,0.0
10192.0,0.0
10193.0,0.3251953125
10194.0,0.68994140625
10195.0,1.06591796875
10196.0,1.47998046875
10197.0,1.8349609375
10198.0,2.17333984375
10199.0,0.0
10200.0,0.0
10201.0,0.0
10202.0,0.21923828125
10203.0,0.5830078125
10204.0,0.9619140625
10205.0,1.41552734375
10206.0,1.7177734375
10207.0,2.03515625
10208.0,0.0
10209.0,0.0
10210.0,0.1337890625
10211.0,0.908203125
10212.0,1.37646484375
10213.0,1.77880859375
10214.0,1.9208984375
10215.0,2.07275390625
10216.0,2.2109375
10217.0,0.0
10218.0,0.0
10219.0,0.0
10220.0,0.0
10221.0,0.0
10222.0,0.0
10223.0,0.068359375
10224.0,0.197265625
10225.0,0.30517578125
10226.0,0.0
10227.0,0.0
10228.0,0.0
10229.0,0.0
10230.0,0.0
10231.0,0.0
10232.0,0.0
10233.0,0.01611328125
10234.0,0.11474609375
10235.0,0.0
10236.0,0.0
10237.0,0.0
10238.0,0.0
10239.0,0.0
10240.0,0.13525390625
10241.0,0.298828125
10242.0,0.5693359375
10243.0,0.72900390625
10244.0,0.0
10245.0,0.0
10246.0,0.0
10247.0,0.0
10248.0,0.0
10249.0,0.0146484375
10250.0,0.203125
10251.0,0.349609375
10252.0,0.53515625
10253.0,0.0
10254.0,0.0
10255.0,0.0
10256.0,0.0
10257.0,0.0
10258.0,0.0
10259.0,0.17529296875
10260.0,0.39794921875
10261.0,0.52783203125
10262.0,0.0
10263.0,0.0
10264.0,0.0
10265.0,0.0
10266.0,0.0
10267.0,0.0
10268.0,0.0
10269.0,0.11376953125
10270.0,0.2939453125
10271.0,0.0
10272.0,0.0
10273.0,0.0
10274.0,0.0
10275.0,0.0
10276.0,0.02099609375
10277.0,0.212890625
10278.0,0.32958984375
10279.0,0.44580078125
10280.0,0.0
10281.0,0.0
10282.0,0.0
10283.0,0.0
10284.0,0.0
10285.0,0.0
10286.0,0.0
10287.0,0.0
10288.0,0.08984375
10289.0,0.0
10290.0,0.0
10291.0,0.0
10292.0,0.20263671875
10293.0,0.4208984375
10294.0,0.68994140625
10295.0,1.05859375
10296.0,1.16748046875
10297.0,1.2509765625
10298.0,1.34619140625
10299.0,1.62353515625
10300.0,1.841796875
10301.0,1.91552734375
10302.0,1.98681640625
10303.0,2.21728515625
10304.0,2.29541015625
10305.0,2.4619140625
10306.0,2.53271484375
10307.0,2.595703125
10308.0,2.84814453125
10309.0,2.9228515625
10310.0,3.07080078125
10311.0,3.1357421875
10312.0,3.2109375
10313.0,3.43994140625
10314.0,3.6015625
10315.0,3.677734375
10316.0,3.755859375
10317.0,3.8515625
10318.0,4.173828125
10319.0,4.251953125
10320.0,4.34521484375
10321.0,4.443359375
10322.0,4.775390625
10323.0,5.06591796875
10324.0,5.24755859375
10325.0,5.6259765625
10326.0,5.798828125
10327.0,5.99169921875
10328.0,6.1708984375
10329.0,6.638671875
10330.0,6.85205078125
10331.0,7.05615234375
10332.0,7.40478515625
10333.0,7.59130859375
10334.0,7.79150390625
10335.0,8.02587890625
10336.0,8.3798828125
10337.0,0.0
10338.0,0.0
10339.0,0.0
10340.0,0.0
10341.0,0.03271484375
10342.0,0.5625
10343.0,0.82177734375
10344.0,1.08203125
10345.0,1.546875
10346.0,0.0
10347.0,0.0
10348.0,0.0
10349.0,0.115234375
10350.0,0.66015625
10351.0,0.9130859375
10352.0,1.232421875
10353.0,1.591796875
10354.0,1.703125
10355.0,0.0
10356.0,0.0
10357.0,0.0
10358.0,0.0
10359.0,0.0
10360.0,0.00341796875
10361.0,0.15673828125
10362.0,0.35205078125
10363.0,0.62158203125
10364.0,0.0
10365.0,0.0
10366.0,0.0
10367.0,0.0732421875
10368.0,0.60791015625
10369.0,0.93017578125
10370.0,1.30224609375
10371.0,1.77197265625
10372.0,2.17333984375
10373.0,0.0
10374.0,0.0
10375.0,0.0
10376.0,0.5791015625
10377.0,0.93603515625
10378.0,1.439453125
10379.0,1.767578125
10380.0,2.12744140625
10381.0,2.65576171875
10382.0,0.0
10383.0,0.0
10384.0,0.0
10385.0,0.158203125
10386.0,0.69189453125
10387.0,1.029296875
10388.0,1.4912109375
10389.0,1.828125
10390.0,2.14794921875
10391.0,0.0
10392.0,0.0
10393.0,0.0
10394.0,0.35302734375
10395.0,0.75146484375
10396.0,1.12158203125
10397.0,1.49072265625
10398.0,1.95751953125
10399.0,2.2890625
10400.0,0.0
10401.0,0.0
10402.0,0.0
10403.0,0.1044921875
10404.0,0.6171875
10405.0,1.083984375
10406.0,1.560546875
10407.0,1.90625
10408.0,2.21337890625
10409.0,0.0
10410.0,0.0
10411.0,0.0
10412.0,0.06640625
10413.0,0.4990234375
10414.0,1.005859375
10415.0,1.3515625
10416.0,1.68505859375
10417.0,2.20654296875
10418.0,0.0
10419.0,0.0
10420.0,0.0
10421.0,0.0
10422.0,0.0
10423.0,0.0
10424.0,0.0
10425.0,0.0
10426.0,0.1279296875
10427.0,0.0
10428.0,0.0
10429.0,0.0
10430.0,0.0
10431.0,0.0
10432.0,0.0
10433.0,0.0
10434.0,0.142578125
10435.0,0.3115234375
10436.0,0.0
10437.0,0.0
10438.0,0.0
10439.0,0.0
10440.0,0.0
10441.0,0.0
10442.0,0.0
10443.0,0.0
10444.0,0.01806640625
10445.0,0.0
10446.0,0.0
10447.0,0.0
10448.0,0.0
10449.0,0.0
10450.0,0.0
10451.0,0.1337890625
10452.0,0.35498046875
10453.0,0.74658203125
10454.0,0.0
10455.0,0.0
10456.0,0.0
10457.0,0.0
10458.0,0.0
10459.0,0.07421875
10460.0,0.2548828125
10461.0,0.41064453125
10462.0,0.5927734375
10463.0,0.0
10464.0,0.0
10465.0,0.0
10466.0,0.0
10467.0,0.0
10468.0,0.0
10469.0,0.0
10470.0,0.28271484375
10471.0,0.38525390625
10472.0,0.486328125
10473.0,0.7333984375
10474.0,0.9970703125
10475.0,1.09619140625
10476.0,1.23388671875
10477.0,1.337890625
10478.0,1.61474609375
10479.0,1.7197265625
10480.0,1.826171875
10481.0,1.9306640625
10482.0,2.31689453125
10483.0,2.4208984375
10484.0,2.51953125
10485.0,2.623046875
10486.0,2.92138671875
